url,family,state_slug,record_id,index_status,canonical,in_sitemap,title,title_length,description,description_length,h1,h1_count,internal_links_out,internal_links_in,click_depth_from_home,is_orphan,word_count,source_count,completeness_pct,last_verified,priority_tier
/california/ontario/solar-permit-guide/,locality-guide,california,ca-san-bernardino-ontario-sce,index,https://mygridpermit.com/california/ontario/solar-permit-guide/,true,"Ontario, CA Solar Permit Guide | GridPermit",43,"Ontario, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",139,Ontario Solar Permit Guide,1,28,3,2,false,1208,7,80,2026-08-11,1
/california/orinda/solar-permit-guide/,locality-guide,california,ca-contra-costa-orinda-pge,index,https://mygridpermit.com/california/orinda/solar-permit-guide/,true,"Orinda, CA Solar Permit Guide | GridPermit",42,"Orinda, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Orinda Solar Permit Guide,1,28,3,2,false,1217,4,80,2026-08-09,1
/california/oxnard/solar-permit-guide/,locality-guide,california,ca-ventura-oxnard-sce,index,https://mygridpermit.com/california/oxnard/solar-permit-guide/,true,"Oxnard, CA Solar Permit Guide | GridPermit",42,"Oxnard, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Oxnard Solar Permit Guide,1,28,11,2,false,1219,4,86.7,2026-08-09,1
/california/pacific-grove/solar-permit-guide/,locality-guide,california,ca-monterey-pacific-grove-pge,index,https://mygridpermit.com/california/pacific-grove/solar-permit-guide/,true,"Pacific Grove, CA Solar Permit Guide | GridPermit",49,"Pacific Grove, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",145,Pacific Grove Solar Permit Guide,1,28,11,2,false,1426,5,93.3,2026-08-11,1
/california/palo-alto/solar-permit-guide/,locality-guide,california,ca-santa-clara-palo-alto-cpau,index,https://mygridpermit.com/california/palo-alto/solar-permit-guide/,true,"Palo Alto, CA Solar Permit Guide | GridPermit",45,"Palo Alto, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",141,Palo Alto Solar Permit Guide,1,27,2,2,false,1584,3,86.7,2026-08-10,1
/california/paradise/solar-permit-guide/,locality-guide,california,ca-butte-paradise-pge,index,https://mygridpermit.com/california/paradise/solar-permit-guide/,true,"Paradise, CA Solar Permit Guide | GridPermit",44,"Paradise, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",140,Paradise Solar Permit Guide,1,27,3,2,false,1084,3,80,2026-08-09,1
/california/pasadena/solar-permit-guide/,locality-guide,california,ca-los-angeles-pasadena-pwp,index,https://mygridpermit.com/california/pasadena/solar-permit-guide/,true,"Pasadena, CA Solar Permit Guide | GridPermit",44,"Pasadena, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-01.",140,Pasadena Solar Permit Guide,1,27,2,2,false,1686,7,93.3,2026-08-01,1
/california/paso-robles/solar-permit-guide/,locality-guide,california,ca-san-luis-obispo-paso-robles-pge,index,https://mygridpermit.com/california/paso-robles/solar-permit-guide/,true,"Paso Robles, CA Solar Permit Guide | GridPermit",47,"Paso Robles, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Paso Robles Solar Permit Guide,1,28,9,2,false,1132,4,80,2026-08-09,1
/california/perris/solar-permit-guide/,locality-guide,california,ca-riverside-perris-sce,index,https://mygridpermit.com/california/perris/solar-permit-guide/,true,"Perris, CA Solar Permit Guide | GridPermit",42,"Perris, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",138,Perris Solar Permit Guide,1,28,3,2,false,1176,6,80,2026-08-08,1
/california/petaluma/solar-permit-guide/,locality-guide,california,ca-sonoma-petaluma-pge,index,https://mygridpermit.com/california/petaluma/solar-permit-guide/,true,"Petaluma, CA Solar Permit Guide | GridPermit",44,"Petaluma, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",140,Petaluma Solar Permit Guide,1,28,10,2,false,1194,5,80,2026-08-09,1
/california/pico-rivera/solar-permit-guide/,locality-guide,california,ca-los-angeles-pico-rivera-sce,index,https://mygridpermit.com/california/pico-rivera/solar-permit-guide/,true,"Pico Rivera, CA Solar Permit Guide | GridPermit",47,"Pico Rivera, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",143,Pico Rivera Solar Permit Guide,1,28,3,2,false,1634,7,93.3,2026-08-10,1
/california/pinole/solar-permit-guide/,locality-guide,california,ca-contra-costa-pinole-pge,index,https://mygridpermit.com/california/pinole/solar-permit-guide/,true,"Pinole, CA Solar Permit Guide | GridPermit",42,"Pinole, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",138,Pinole Solar Permit Guide,1,28,3,2,false,1050,3,80,2026-08-08,1
/california/pismo-beach/solar-permit-guide/,locality-guide,california,ca-san-luis-obispo-pismo-beach-pge,index,https://mygridpermit.com/california/pismo-beach/solar-permit-guide/,true,"Pismo Beach, CA Solar Permit Guide | GridPermit",47,"Pismo Beach, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Pismo Beach Solar Permit Guide,1,28,10,2,false,1038,3,80,2026-08-09,1
/california/pittsburg/solar-permit-guide/,locality-guide,california,ca-contra-costa-pittsburg-pge,index,https://mygridpermit.com/california/pittsburg/solar-permit-guide/,true,"Pittsburg, CA Solar Permit Guide | GridPermit",45,"Pittsburg, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Pittsburg Solar Permit Guide,1,28,3,2,false,1112,4,80,2026-08-09,1
/california/placentia/solar-permit-guide/,locality-guide,california,ca-orange-placentia-sce,index,https://mygridpermit.com/california/placentia/solar-permit-guide/,true,"Placentia, CA Solar Permit Guide | GridPermit",45,"Placentia, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Placentia Solar Permit Guide,1,28,3,2,false,1245,6,80,2026-08-09,1
/california/pleasant-hill/solar-permit-guide/,locality-guide,california,ca-contra-costa-pleasant-hill-pge,index,https://mygridpermit.com/california/pleasant-hill/solar-permit-guide/,true,"Pleasant Hill, CA Solar Permit Guide | GridPermit",49,"Pleasant Hill, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",145,Pleasant Hill Solar Permit Guide,1,28,3,2,false,1026,3,80,2026-08-08,1
/california/pleasanton/solar-permit-guide/,locality-guide,california,ca-alameda-pleasanton-pge,index,https://mygridpermit.com/california/pleasanton/solar-permit-guide/,true,"Pleasanton, CA Solar Permit Guide | GridPermit",46,"Pleasanton, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",142,Pleasanton Solar Permit Guide,1,28,3,2,false,1471,6,86.7,2026-08-03,1
/california/pomona/solar-permit-guide/,locality-guide,california,ca-los-angeles-pomona-sce,index,https://mygridpermit.com/california/pomona/solar-permit-guide/,true,"Pomona, CA Solar Permit Guide | GridPermit",42,"Pomona, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",138,Pomona Solar Permit Guide,1,28,3,2,false,1237,6,86.7,2026-08-05,1
/california/porterville/solar-permit-guide/,locality-guide,california,ca-tulare-porterville-pge,index,https://mygridpermit.com/california/porterville/solar-permit-guide/,true,"Porterville, CA Solar Permit Guide | GridPermit",47,"Porterville, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Porterville Solar Permit Guide,1,27,4,2,false,1331,4,80,2026-08-09,1
/california/portola-valley/solar-permit-guide/,locality-guide,california,ca-san-mateo-portola-valley-pge,index,https://mygridpermit.com/california/portola-valley/solar-permit-guide/,true,"Portola Valley, CA Solar Permit Guide | GridPermit",50,"Portola Valley, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",146,Portola Valley Solar Permit Guide,1,28,3,2,false,1160,4,80,2026-08-09,1
/california/poway/solar-permit-guide/,locality-guide,california,ca-san-diego-poway-sdge,index,https://mygridpermit.com/california/poway/solar-permit-guide/,true,"Poway, CA Solar Permit Guide | GridPermit",41,"Poway, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",137,Poway Solar Permit Guide,1,28,3,2,false,1077,3,80,2026-08-08,1
/california/rancho-cordova/solar-permit-guide/,locality-guide,california,ca-sacramento-rancho-cordova-smud,index,https://mygridpermit.com/california/rancho-cordova/solar-permit-guide/,true,"Rancho Cordova, CA Solar Permit Guide | GridPermit",50,"Rancho Cordova, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",146,Rancho Cordova Solar Permit Guide,1,25,6,2,false,1470,5,86.7,2026-08-11,1
/california/rancho-cucamonga/solar-permit-guide/,locality-guide,california,ca-san-bernardino-rancho-cucamonga-sce,index,https://mygridpermit.com/california/rancho-cucamonga/solar-permit-guide/,true,"Rancho Cucamonga, CA Solar Permit Guide | GridPermit",52,"Rancho Cucamonga, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",148,Rancho Cucamonga Solar Permit Guide,1,28,3,2,false,1167,7,80,2026-08-05,1
/california/rancho-santa-margarita/solar-permit-guide/,locality-guide,california,ca-orange-rancho-santa-margarita-sce,index,https://mygridpermit.com/california/rancho-santa-margarita/solar-permit-guide/,true,"Rancho Santa Margarita, CA Solar Permit Guide | GridPermit",58,"Rancho Santa Margarita, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",154,Rancho Santa Margarita Solar Permit Guide,1,28,3,2,false,1249,7,80,2026-08-06,1
/california/redlands/solar-permit-guide/,locality-guide,california,ca-san-bernardino-redlands-sce,index,https://mygridpermit.com/california/redlands/solar-permit-guide/,true,"Redlands, CA Solar Permit Guide | GridPermit",44,"Redlands, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",140,Redlands Solar Permit Guide,1,28,3,2,false,1207,7,80,2026-08-05,1
/california/redondo-beach/solar-permit-guide/,locality-guide,california,ca-los-angeles-redondo-beach-sce,index,https://mygridpermit.com/california/redondo-beach/solar-permit-guide/,true,"Redondo Beach, CA Solar Permit Guide | GridPermit",49,"Redondo Beach, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",145,Redondo Beach Solar Permit Guide,1,28,3,2,false,1288,6,86.7,2026-08-06,1
/california/redwood-city/solar-permit-guide/,locality-guide,california,ca-san-mateo-redwood-city-pge,index,https://mygridpermit.com/california/redwood-city/solar-permit-guide/,true,"Redwood City, CA Solar Permit Guide | GridPermit",48,"Redwood City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",144,Redwood City Solar Permit Guide,1,28,3,2,false,1484,8,86.7,2026-08-11,1
/california/rialto/solar-permit-guide/,locality-guide,california,ca-san-bernardino-rialto-sce,index,https://mygridpermit.com/california/rialto/solar-permit-guide/,true,"Rialto, CA Solar Permit Guide | GridPermit",42,"Rialto, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",138,Rialto Solar Permit Guide,1,28,3,2,false,1219,6,80,2026-08-11,1
/california/richmond/solar-permit-guide/,locality-guide,california,ca-contra-costa-richmond-pge,index,https://mygridpermit.com/california/richmond/solar-permit-guide/,true,"Richmond, CA Solar Permit Guide | GridPermit",44,"Richmond, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",140,Richmond Solar Permit Guide,1,28,3,2,false,1346,7,80,2026-08-03,1
/california/riverbank/solar-permit-guide/,locality-guide,california,ca-stanislaus-riverbank-pge,index,https://mygridpermit.com/california/riverbank/solar-permit-guide/,true,"Riverbank, CA Solar Permit Guide | GridPermit",45,"Riverbank, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",141,Riverbank Solar Permit Guide,1,28,7,2,false,1105,4,80,2026-08-11,1
/california/riverside/solar-permit-guide/,locality-guide,california,ca-riverside-riverside-rpu,index,https://mygridpermit.com/california/riverside/solar-permit-guide/,true,"Riverside, CA Solar Permit Guide | GridPermit",45,"Riverside, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",141,Riverside Solar Permit Guide,1,27,2,2,false,1164,4,80,2026-08-08,1
/california/rohnert-park/solar-permit-guide/,locality-guide,california,ca-sonoma-rohnert-park-pge,index,https://mygridpermit.com/california/rohnert-park/solar-permit-guide/,true,"Rohnert Park, CA Solar Permit Guide | GridPermit",48,"Rohnert Park, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",144,Rohnert Park Solar Permit Guide,1,28,10,2,false,1154,6,80,2026-08-09,1
/california/rosemead/solar-permit-guide/,locality-guide,california,ca-los-angeles-rosemead-sce,index,https://mygridpermit.com/california/rosemead/solar-permit-guide/,true,"Rosemead, CA Solar Permit Guide | GridPermit",44,"Rosemead, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",140,Rosemead Solar Permit Guide,1,28,3,2,false,1005,5,80,2026-08-05,1
/california/roseville/solar-permit-guide/,locality-guide,california,ca-placer-roseville-re,index,https://mygridpermit.com/california/roseville/solar-permit-guide/,true,"Roseville, CA Solar Permit Guide | GridPermit",45,"Roseville, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",141,Roseville Solar Permit Guide,1,22,3,2,false,1109,1,80,2026-08-05,1
/california/ross/solar-permit-guide/,locality-guide,california,ca-marin-ross-pge,index,https://mygridpermit.com/california/ross/solar-permit-guide/,true,"Ross, CA Solar Permit Guide | GridPermit",40,"Ross, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",136,Ross Solar Permit Guide,1,28,11,2,false,1048,5,80,2026-08-09,1
/california/sacramento/solar-permit-guide/,locality-guide,california,ca-sacramento-sacramento-smud,index,https://mygridpermit.com/california/sacramento/solar-permit-guide/,true,"Sacramento, CA Solar Permit Guide | GridPermit",46,"Sacramento, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,Sacramento Solar Permit Guide,1,25,6,2,false,1231,4,80,2026-08-09,1
/california/salinas/solar-permit-guide/,locality-guide,california,ca-monterey-salinas-pge,index,https://mygridpermit.com/california/salinas/solar-permit-guide/,true,"Salinas, CA Solar Permit Guide | GridPermit",43,"Salinas, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Salinas Solar Permit Guide,1,28,9,2,false,1342,7,86.7,2026-08-09,1
/california/san-anselmo/solar-permit-guide/,locality-guide,california,ca-marin-san-anselmo-pge,index,https://mygridpermit.com/california/san-anselmo/solar-permit-guide/,true,"San Anselmo, CA Solar Permit Guide | GridPermit",47,"San Anselmo, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,San Anselmo Solar Permit Guide,1,28,9,2,false,1101,5,80,2026-08-09,1
/california/san-bernardino/solar-permit-guide/,locality-guide,california,ca-san-bernardino-san-bernardino-sce,index,https://mygridpermit.com/california/san-bernardino/solar-permit-guide/,true,"San Bernardino, CA Solar Permit Guide | GridPermit",50,"San Bernardino, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",146,San Bernardino Solar Permit Guide,1,28,3,2,false,1153,4,80,2026-08-08,1
/california/san-bruno/solar-permit-guide/,locality-guide,california,ca-san-mateo-san-bruno-pge,index,https://mygridpermit.com/california/san-bruno/solar-permit-guide/,true,"San Bruno, CA Solar Permit Guide | GridPermit",45,"San Bruno, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,San Bruno Solar Permit Guide,1,28,3,2,false,1294,6,80,2026-08-09,1
/california/san-carlos/solar-permit-guide/,locality-guide,california,ca-san-mateo-san-carlos-pge,index,https://mygridpermit.com/california/san-carlos/solar-permit-guide/,true,"San Carlos, CA Solar Permit Guide | GridPermit",46,"San Carlos, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",142,San Carlos Solar Permit Guide,1,28,3,2,false,1055,3,80,2026-08-08,1
/california/san-clemente/solar-permit-guide/,locality-guide,california,ca-orange-san-clemente-sdge,index,https://mygridpermit.com/california/san-clemente/solar-permit-guide/,true,"San Clemente, CA Solar Permit Guide | GridPermit",48,"San Clemente, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",144,San Clemente Solar Permit Guide,1,28,3,2,false,1081,4,80,2026-08-06,1
/california/san-diego/solar-permit-guide/,locality-guide,california,ca-san-diego-san-diego-sdge,index,https://mygridpermit.com/california/san-diego/solar-permit-guide/,true,"San Diego, CA Solar Permit Guide | GridPermit",45,"San Diego, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,San Diego Solar Permit Guide,1,28,3,2,false,1692,9,86.7,2026-08-09,1
/california/san-dimas/solar-permit-guide/,locality-guide,california,ca-los-angeles-san-dimas-sce,index,https://mygridpermit.com/california/san-dimas/solar-permit-guide/,true,"San Dimas, CA Solar Permit Guide | GridPermit",45,"San Dimas, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",141,San Dimas Solar Permit Guide,1,28,3,2,false,1278,8,80,2026-08-11,1
/california/san-francisco/solar-permit-guide/,locality-guide,california,ca-san-francisco-san-francisco-pge,index,https://mygridpermit.com/california/san-francisco/solar-permit-guide/,true,"San Francisco, CA Solar Permit Guide | GridPermit",49,"San Francisco, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",145,San Francisco Solar Permit Guide,1,27,2,2,false,1166,3,80,2026-08-09,1
/california/san-gabriel/solar-permit-guide/,locality-guide,california,ca-los-angeles-san-gabriel-sce,index,https://mygridpermit.com/california/san-gabriel/solar-permit-guide/,true,"San Gabriel, CA Solar Permit Guide | GridPermit",47,"San Gabriel, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",143,San Gabriel Solar Permit Guide,1,28,3,2,false,1274,6,86.7,2026-08-03,1
/california/san-jacinto/solar-permit-guide/,locality-guide,california,ca-riverside-san-jacinto-sce,index,https://mygridpermit.com/california/san-jacinto/solar-permit-guide/,true,"San Jacinto, CA Solar Permit Guide | GridPermit",47,"San Jacinto, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",143,San Jacinto Solar Permit Guide,1,28,3,2,false,1233,6,80,2026-08-08,1
/california/san-jose/solar-permit-guide/,locality-guide,california,ca-santa-clara-san-jose-pge,index,https://mygridpermit.com/california/san-jose/solar-permit-guide/,true,"San José, CA Solar Permit Guide | GridPermit",44,"San José, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",140,San José Solar Permit Guide,1,28,3,2,false,1496,9,80,2026-08-11,1
/california/san-juan-capistrano/solar-permit-guide/,locality-guide,california,ca-orange-san-juan-capistrano-sdge,index,https://mygridpermit.com/california/san-juan-capistrano/solar-permit-guide/,true,"San Juan Capistrano, CA Solar Permit Guide | GridPermit",55,"San Juan Capistrano, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",151,San Juan Capistrano Solar Permit Guide,1,28,3,2,false,1258,4,80,2026-08-06,1
/california/san-leandro/solar-permit-guide/,locality-guide,california,ca-alameda-san-leandro-pge,index,https://mygridpermit.com/california/san-leandro/solar-permit-guide/,true,"San Leandro, CA Solar Permit Guide | GridPermit",47,"San Leandro, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",143,San Leandro Solar Permit Guide,1,28,3,2,false,1650,6,86.7,2026-08-03,1
/california/san-luis-obispo/solar-permit-guide/,locality-guide,california,ca-san-luis-obispo-san-luis-obispo-pge,index,https://mygridpermit.com/california/san-luis-obispo/solar-permit-guide/,true,"San Luis Obispo, CA Solar Permit Guide | GridPermit",51,"San Luis Obispo, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",147,San Luis Obispo Solar Permit Guide,1,28,9,2,false,1190,4,80,2026-08-09,1
/california/san-marcos/solar-permit-guide/,locality-guide,california,ca-san-diego-san-marcos-sdge,index,https://mygridpermit.com/california/san-marcos/solar-permit-guide/,true,"San Marcos, CA Solar Permit Guide | GridPermit",46,"San Marcos, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",142,San Marcos Solar Permit Guide,1,28,3,2,false,1229,5,80,2026-08-08,1
/california/san-mateo/solar-permit-guide/,locality-guide,california,ca-san-mateo-san-mateo-pge,index,https://mygridpermit.com/california/san-mateo/solar-permit-guide/,true,"San Mateo, CA Solar Permit Guide | GridPermit",45,"San Mateo, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",141,San Mateo Solar Permit Guide,1,28,3,2,false,1500,9,86.7,2026-08-03,1
/california/san-pablo/solar-permit-guide/,locality-guide,california,ca-contra-costa-san-pablo-pge,index,https://mygridpermit.com/california/san-pablo/solar-permit-guide/,true,"San Pablo, CA Solar Permit Guide | GridPermit",45,"San Pablo, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,San Pablo Solar Permit Guide,1,28,3,2,false,1469,5,80,2026-08-09,1
/california/san-rafael/solar-permit-guide/,locality-guide,california,ca-marin-san-rafael-pge,index,https://mygridpermit.com/california/san-rafael/solar-permit-guide/,true,"San Rafael, CA Solar Permit Guide | GridPermit",46,"San Rafael, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,San Rafael Solar Permit Guide,1,28,3,2,false,1168,5,80,2026-08-09,1
/california/san-ramon/solar-permit-guide/,locality-guide,california,ca-contra-costa-san-ramon-pge,index,https://mygridpermit.com/california/san-ramon/solar-permit-guide/,true,"San Ramon, CA Solar Permit Guide | GridPermit",45,"San Ramon, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,San Ramon Solar Permit Guide,1,28,3,2,false,1140,4,80,2026-08-09,1
/california/santa-ana/solar-permit-guide/,locality-guide,california,ca-orange-santa-ana-sce,index,https://mygridpermit.com/california/santa-ana/solar-permit-guide/,true,"Santa Ana, CA Solar Permit Guide | GridPermit",45,"Santa Ana, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Santa Ana Solar Permit Guide,1,28,3,2,false,1291,5,80,2026-08-09,1
/california/santa-barbara/solar-permit-guide/,locality-guide,california,ca-santa-barbara-santa-barbara-sce,index,https://mygridpermit.com/california/santa-barbara/solar-permit-guide/,true,"Santa Barbara, CA Solar Permit Guide | GridPermit",49,"Santa Barbara, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",145,Santa Barbara Solar Permit Guide,1,28,7,2,false,1364,6,80,2026-08-09,1
/california/santa-clara/solar-permit-guide/,locality-guide,california,ca-santa-clara-santa-clara-svp,index,https://mygridpermit.com/california/santa-clara/solar-permit-guide/,true,"Santa Clara, CA Solar Permit Guide | GridPermit",47,"Santa Clara, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Santa Clara Solar Permit Guide,1,27,2,2,false,1106,3,80,2026-08-09,1
/california/santa-cruz/solar-permit-guide/,locality-guide,california,ca-santa-cruz-santa-cruz-pge,index,https://mygridpermit.com/california/santa-cruz/solar-permit-guide/,true,"Santa Cruz, CA Solar Permit Guide | GridPermit",46,"Santa Cruz, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,Santa Cruz Solar Permit Guide,1,28,6,2,false,1374,4,86.7,2026-08-09,1
/california/santa-maria/solar-permit-guide/,locality-guide,california,ca-santa-barbara-santa-maria-pge,index,https://mygridpermit.com/california/santa-maria/solar-permit-guide/,true,"Santa Maria, CA Solar Permit Guide | GridPermit",47,"Santa Maria, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",143,Santa Maria Solar Permit Guide,1,28,7,2,false,1215,6,80,2026-08-10,1
/california/santa-monica/solar-permit-guide/,locality-guide,california,ca-los-angeles-santa-monica-sce,index,https://mygridpermit.com/california/santa-monica/solar-permit-guide/,true,"Santa Monica, CA Solar Permit Guide | GridPermit",48,"Santa Monica, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",144,Santa Monica Solar Permit Guide,1,28,3,2,false,1259,6,93.3,2026-08-06,1
/california/santa-paula/solar-permit-guide/,locality-guide,california,ca-ventura-santa-paula-sce,index,https://mygridpermit.com/california/santa-paula/solar-permit-guide/,true,"Santa Paula, CA Solar Permit Guide | GridPermit",47,"Santa Paula, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Santa Paula Solar Permit Guide,1,28,11,2,false,1105,4,80,2026-08-09,1
/california/santa-rosa/solar-permit-guide/,locality-guide,california,ca-sonoma-santa-rosa-pge,index,https://mygridpermit.com/california/santa-rosa/solar-permit-guide/,true,"Santa Rosa, CA Solar Permit Guide | GridPermit",46,"Santa Rosa, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,Santa Rosa Solar Permit Guide,1,28,10,2,false,1396,6,86.7,2026-08-09,1
/california/santee/solar-permit-guide/,locality-guide,california,ca-san-diego-santee-sdge,index,https://mygridpermit.com/california/santee/solar-permit-guide/,true,"Santee, CA Solar Permit Guide | GridPermit",42,"Santee, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",138,Santee Solar Permit Guide,1,28,3,2,false,1177,4,80,2026-08-08,1
/california/saratoga/solar-permit-guide/,locality-guide,california,ca-santa-clara-saratoga-pge,index,https://mygridpermit.com/california/saratoga/solar-permit-guide/,true,"Saratoga, CA Solar Permit Guide | GridPermit",44,"Saratoga, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",140,Saratoga Solar Permit Guide,1,28,3,2,false,1005,3,80,2026-08-08,1
/california/scotts-valley/solar-permit-guide/,locality-guide,california,ca-santa-cruz-scotts-valley-pge,index,https://mygridpermit.com/california/scotts-valley/solar-permit-guide/,true,"Scotts Valley, CA Solar Permit Guide | GridPermit",49,"Scotts Valley, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",145,Scotts Valley Solar Permit Guide,1,28,6,2,false,1102,6,80,2026-08-09,1
